Square_ID,target_2019
4e3c3896-14ce-11ea-bce5-f49634744a41,0.0004620485965120573
4e3c3897-14ce-11ea-bce5-f49634744a41,0.00048506781317684953
4e3c3898-14ce-11ea-bce5-f49634744a41,0.0005546789850831432
4e3c3899-14ce-11ea-bce5-f49634744a41,0.0006285650179403761
4e3c389a-14ce-11ea-bce5-f49634744a41,0.0006667613930923154
4e3c389b-14ce-11ea-bce5-f49634744a41,0.0006280779754745519
4e3c389c-14ce-11ea-bce5-f49634744a41,0.0005487937514150654
4e3c389d-14ce-11ea-bce5-f49634744a41,0.0005501145905729256
4e3c389e-14ce-11ea-bce5-f49634744a41,0.0005820719494741598
4e3c389f-14ce-11ea-bce5-f49634744a41,0.00045341981909341754
4e3c38a0-14ce-11ea-bce5-f49634744a41,0.0004214325293025994
4e3c38a1-14ce-11ea-bce5-f49634744a41,0.00044316058129669053
4e3c38a2-14ce-11ea-bce5-f49634744a41,0.0005268561508907199
4e3c38a3-14ce-11ea-bce5-f49634744a41,0.0006433722834994359
4e3c38a4-14ce-11ea-bce5-f49634744a41,0.02004382280165886
4e3c38a5-14ce-11ea-bce5-f49634744a41,0.023390472897706533
4e3c38a6-14ce-11ea-bce5-f49634744a41,0.0005614243876043116
4e3c38a7-14ce-11ea-bce5-f49634744a41,0.0005621693783481946
4e3c38a8-14ce-11ea-bce5-f49634744a41,0.0005435594456235992
4e3c38a9-14ce-11ea-bce5-f49634744a41,0.0005463885658752566
4e3c38aa-14ce-11ea-bce5-f49634744a41,0.0005005775737848197
4e3c38ab-14ce-11ea-bce5-f49634744a41,0.0004918763805115289
4e3c38ac-14ce-11ea-bce5-f49634744a41,0.0007192512997279427
4e3c38ad-14ce-11ea-bce5-f49634744a41,0.0005083170129324818
4e3c38ae-14ce-11ea-bce5-f49634744a41,0.0005094968116790219
4e3c38af-14ce-11ea-bce5-f49634744a41,0.0005447427244049957
4e3c38b0-14ce-11ea-bce5-f49634744a41,0.0005850380632153707
4e3c38b1-14ce-11ea-bce5-f49634744a41,0.0006729875839725941
4e3c38b2-14ce-11ea-bce5-f49634744a41,0.0004965164497264425
4e3c38b3-14ce-11ea-bce5-f49634744a41,0.0005597631930213159
4e3c38b4-14ce-11ea-bce5-f49634744a41,0.0005524791268548375
4e3c38b5-14ce-11ea-bce5-f49634744a41,0.0005352825111932388
4e3c38b6-14ce-11ea-bce5-f49634744a41,0.0005393591725476716
4e3c38b7-14ce-11ea-bce5-f49634744a41,0.0005279811127704682
4e3c38b8-14ce-11ea-bce5-f49634744a41,0.0005385253259428465
4e3c38b9-14ce-11ea-bce5-f49634744a41,0.0007228083593642564
4e3c38ba-14ce-11ea-bce5-f49634744a41,0.0005882257089983551
4e3c38bb-14ce-11ea-bce5-f49634744a41,0.0005706679074282362
4e3c38bc-14ce-11ea-bce5-f49634744a41,0.0005945933993654244
4e3c38bd-14ce-11ea-bce5-f49634744a41,0.0005425009414034099
4e3c38be-14ce-11ea-bce5-f49634744a41,0.0005317564197607661
4e3c38bf-14ce-11ea-bce5-f49634744a41,0.000611297255531652
4e3c38c0-14ce-11ea-bce5-f49634744a41,0.0006982986125869108
4e3c38c1-14ce-11ea-bce5-f49634744a41,0.0006709391281680366
